key,score,repeat,average
indoor,85.7,10,8.57
communicating,9.1,1,9.1
toward,9.1,1,9.1
queijinhos,9.5,1,9.5
soooooooo,8.1,1,8.1
wile,8.7,1,8.7
recommand,9.0,1,9.0
grateful,8.8,1,8.8
force,40.4,5,8.08
hamptons,8.9,1,8.9
pepsi,8.9,1,8.9
cualquier,17.5,2,8.75
wo,9.3,1,9.3
lekkere,9.4,1,9.4
sangria,651.4,80,8.1425
punkt,9.3,1,9.3
leaving,168.3,19,8.857894736842105
dag,9.4,1,9.4
pomidoro,9.5,1,9.5
source,83.3,10,8.33
unctuousness,9.6,1,9.6
gamy,9.4,1,9.4
yelling,58.8,7,8.4
preserves,9.3,1,9.3
maknyusss,9.4,1,9.4
okinomiyaki,8.6,1,8.6
incentive,9.4,1,9.4
enfermo,9.4,1,9.4
emerge,9.2,1,9.2
cardboard,40.1,5,8.02
ti,27.6,3,9.200000000000001
sloppy,96.3,11,8.754545454545454
ce,26.8,3,8.933333333333334
theyre,26.9,3,8.966666666666667
latex,6.9,1,6.9
bicerin,18.5,2,9.25
purist,18.4,2,9.2
senza,18.4,2,9.2
strangers,34.4,4,8.6
singles,51.2,6,8.533333333333333
addiction,42.4,5,8.48
stanford,8.6,1,8.6
firget,8.1,1,8.1
hopeful,8.1,1,8.1
verdes,15.3,2,7.65
piccadillo,9.4,1,9.4
hideously,9.4,1,9.4
bathed,9.4,1,9.4
piaza,9.5,1,9.5
orderingm,5.8,1,5.8
audio,15.5,2,7.75
productive,16.3,2,8.15
pizzazz,8.9,1,8.9
hero,79.3,9,8.81111111111111
lowered,8.9,1,8.9
sharpie,9.4,1,9.4
wisconsin,8.8,1,8.8
fesce,9.5,1,9.5
cold,3227.3,386,8.360880829015544
ripoff,34.2,4,8.55
nonfat,8.7,1,8.7
sales,34.4,4,8.6
body,174.4,20,8.72
otafune,9.4,1,9.4
melhor,208.4,25,8.336
already,413.3,48,8.610416666666667
mediteranian,9.2,1,9.2
shwag,9.6,1,9.6
freezer,18.3,2,9.15
thorough,8.5,1,8.5
period,361.3,41,8.81219512195122
similar,207.3,25,8.292
directly,66.2,8,8.275
heap,18.2,2,9.1
dom,9.5,1,9.5
trek,36.3,4,9.075
recomendad,9.1,1,9.1
como,98.4,12,8.200000000000001
playoffs,6.9,1,6.9
ribbed,8.1,1,8.1
apt,24.6,3,8.200000000000001
pidan,9.3,1,9.3
forwver,7.5,1,7.5
crispiest,18.4,2,9.2
impressed,345.3,40,8.6325
colors,58.5,7,8.357142857142858
scooping,16.7,2,8.35
signs,103.2,12,8.6
mood,279.3,34,8.214705882352941
judge,76.0,9,8.444444444444445
stroke,8.2,1,8.2
trap,95.7,11,8.700000000000001
chowders,6.2,1,6.2
armchair,8.3,1,8.3
caesar,204.7,24,8.529166666666667
design,333.3,38,8.771052631578948
staten,9.6,1,9.6
sharpee,8.9,1,8.9
cholate,9.0,1,9.0
bobby,18.4,2,9.2
revolutions,8.3,1,8.3
killed,27.3,3,9.1
sabido,9.4,1,9.4
yeasty,9.4,1,9.4
lyakir,9.6,1,9.6
oddest,8.5,1,8.5
yemekler,9.4,1,9.4
hale,8.2,1,8.2
sica,52.3,6,8.716666666666667
ultimate,269.3,31,8.687096774193549
popcorn,247.3,28,8.832142857142857
zaatar,9.5,1,9.5
node,9.4,1,9.4
ariel,7.2,1,7.2
hills,9.4,1,9.4
presidente,18.4,2,9.2
cheaper,408.4,49,8.33469387755102
handles,18.4,2,9.2
ntanos,9.4,1,9.4
helmet,8.8,1,8.8
specjalo,9.3,1,9.3
bimbimbap,27.3,3,9.1
famiglia,5.6,2,2.8
terisi,9.5,1,9.5
hollow,9.1,1,9.1
amusement,9.4,1,9.4
yaasss,9.1,1,9.1
brandied,9.6,1,9.6
onigiri,136.5,17,8.029411764705882
prowl,6.8,1,6.8
confuses,17.7,2,8.85
mekand,9.4,1,9.4
carnita,8.2,1,8.2
concoctions,59.2,7,8.457142857142857
blown,115.7,13,8.9
quail,69.5,8,8.6875
nigiri,9.4,1,9.4
handshakeeversary,8.4,1,8.4
legs,185.4,23,8.060869565217391
ravioli,485.7,55,8.83090909090909
ridiculous,416.2,48,8.670833333333333
fragrance,9.6,1,9.6
coffeehouses,9.0,1,9.0
quaint,87.6,10,8.76
bodies,8.2,1,8.2
sweetener,29.0,4,7.25
mais,202.7,23,8.81304347826087
coba,9.4,1,9.4
idiosyncratic,9.5,1,9.5
double,1125.2,132,8.524242424242425
this,18161.3,2214,8.20293586269196
lavender,220.2,25,8.808
ressie,9.1,1,9.1
downtown,190.3,23,8.273913043478261
tete,27.4,3,9.133333333333333
gostosas,18.5,2,9.25
gs,18.3,2,9.15
yamasaki,9.4,1,9.4
kibbeling,9.4,1,9.4
vegano,9.2,1,9.2
freres,26.1,3,8.700000000000001
glaze,44.4,6,7.3999999999999995
midst,9.4,1,9.4
guarantee,18.1,2,9.05
woodbridge,18.6,2,9.3
nowhere,125.3,15,8.353333333333333
tate,9.1,1,9.1
breakfast,3945.3,474,8.323417721518988
ber,17.3,2,8.65
sproutsbacon,9.1,1,9.1
cheng,56.0,7,8.0
reliable,92.7,11,8.427272727272728
pourovers,8.9,1,8.9
demo,8.5,1,8.5
soothed,9.2,1,9.2
ames,9.5,1,9.5
mussel,9.2,1,9.2
creative,463.3,53,8.741509433962264
shwarma,63.0,7,9.0
jugos,9.0,1,9.0
buralara,9.6,1,9.6
never,2611.3,317,8.237539432176657
win,557.4,71,7.850704225352112
noosa,8.7,1,8.7
teramisio,8.1,1,8.1
az,36.4,4,9.1
thi,25.4,3,8.466666666666667
thewren,8.8,1,8.8
crime,17.0,2,8.5
negotiate,9.4,1,9.4
arrrrghhh,9.2,1,9.2
ra,9.1,2,4.55
gud,17.0,2,8.5
bulging,8.9,1,8.9
inner,44.4,5,8.879999999999999
sever,9.1,1,9.1
sirviendo,9.3,1,9.3
deserved,9.6,1,9.6
hosts,52.5,6,8.75
picadillo,45.4,5,9.08
nyu,502.3,67,7.497014925373135
android,16.5,2,8.25
milanesa,24.2,3,8.066666666666666
sushi,769.7,104,7.400961538461539
dbags,7.5,1,7.5
hotspot,83.7,10,8.370000000000001
instituicao,9.3,1,9.3
obese,9.4,1,9.4
transformation,9.1,1,9.1
unwelcome,9.3,1,9.3
soil,9.1,1,9.1
pecans,105.4,13,8.107692307692307
purchases,41.4,5,8.28
attributed,9.4,1,9.4
hopes,17.1,2,8.55
si,293.4,39,7.523076923076922
friday,452.4,54,8.377777777777778
allergic,8.1,1,8.1
reeling,9.1,1,9.1
centric,26.3,3,8.766666666666667
natural,277.7,32,8.678125
plumb,18.1,2,9.05
ume,16.5,2,8.25
diy,26.9,3,8.966666666666667
reverend,9.4,1,9.4
monstrous,25.3,3,8.433333333333334
din,25.5,3,8.5
organizado,9.5,1,9.5
interier,9.0,1,9.0
freaking,148.7,17,8.74705882352941
kurasan,9.5,1,9.5
manly,6.9,1,6.9
dipaola,9.6,1,9.6
courteous,54.5,7,7.785714285714286
resident,18.3,2,9.15
cutted,9.4,1,9.4
punch,308.3,36,8.56388888888889
laptop,190.4,26,7.323076923076924
lavash,8.7,1,8.7
tempuras,9.0,1,9.0
measly,8.8,1,8.8
wineshop,9.5,1,9.5
happily,17.1,2,8.55
habitual,9.4,1,9.4
mexi,8.8,1,8.8
mouthful,18.3,2,9.15
muscletech,8.9,1,8.9
doonan,9.1,1,9.1
smh,14.1,2,7.05
quantities,18.1,2,9.05
review_video_on_weight_loss_fast,18.6,2,9.3
nostalgia,18.3,2,9.15
guilt,60.4,7,8.628571428571428
unapologetic,8.8,1,8.8
sale,138.5,17,8.147058823529411
chillies,9.6,1,9.6
kakara,18.4,2,9.2
vez,36.3,4,9.075
measured,9.6,1,9.6
spuds,8.4,1,8.4
pepperoni,739.6,84,8.804761904761905
ak,9.4,1,9.4
grabbed,32.5,4,8.125
adapted,9.1,1,9.1
something,2099.3,246,8.533739837398375
present,45.4,5,9.08
joss,9.1,1,9.1
podria,16.7,2,8.35
variedad,18.5,2,9.25
rksen,9.3,1,9.3
vie,9.6,1,9.6
jakiej,8.8,1,8.8
toutes,9.6,1,9.6
sidra,40.8,5,8.16
stashed,18.3,2,9.15
rights,7.1,1,7.1
conditioning,27.4,3,9.133333333333333
mostarda,18.4,2,9.2
cashier,195.3,24,8.137500000000001
paced,9.6,1,9.6
longest,42.4,5,8.48
bank,70.3,8,8.7875
desperation,8.4,1,8.4
farmer,171.5,21,8.166666666666666
dostumayrica,8.6,1,8.6
riverpark,17.2,2,8.6
appetite,113.3,13,8.715384615384615
bechamel,9.4,1,9.4
seeduction,8.9,1,8.9
assured,17.1,2,8.55
originality,9.0,1,9.0
disappointed,1045.3,121,8.638842975206611
stepullos,9.1,1,9.1
membership,9.3,1,9.3
shout,84.4,10,8.440000000000001
startup,23.1,3,7.7
pakaian,9.4,1,9.4
jk,16.6,2,8.3
seamlessly,8.7,1,8.7
paycheck,24.9,3,8.299999999999999
bjs,9.6,1,9.6
blush,7.3,1,7.3
topping,267.4,31,8.625806451612902
bangin,103.3,12,8.608333333333333
begging,9.1,1,9.1
fudge,232.2,26,8.930769230769231
jalepeno,9.1,1,9.1
creeper,6.6,1,6.6
fantastically,9.2,1,9.2
barebones,8.9,1,8.9
stdag,9.3,1,9.3
paris,169.4,19,8.91578947368421
efforts,7.8,1,7.8
uppity,23.8,3,7.933333333333334
melted,312.4,38,8.221052631578948
guilty,76.3,10,7.63
chawan,8.7,1,8.7
einer,7.1,1,7.1
amy,24.1,3,8.033333333333333
hunk,9.4,1,9.4
conveniently,31.7,4,7.925
uffff,18.4,2,9.2
aguas,26.4,3,8.799999999999999
supplement,25.9,3,8.633333333333333
amount,632.4,76,8.321052631578947
sheer,9.3,1,9.3
dassai,27.4,3,9.133333333333333
pos,17.1,2,8.55
crabbies,8.2,1,8.2
deserts,220.7,25,8.828
veggi,7.3,1,7.3
meglio,27.5,3,9.166666666666666
sucker,94.1,11,8.554545454545455
tastefully,9.4,1,9.4
hash,294.3,35,8.40857142857143
sabah,9.4,1,9.4
steer,34.6,4,8.65
cartas,9.3,1,9.3
adding,357.3,41,8.714634146341464
compensates,6.6,1,6.6
values,24.3,3,8.1
pasan,9.0,1,9.0
laprop,7.5,1,7.5
simulacrum,8.8,1,8.8
enormous,155.4,18,8.633333333333333
genmaicha,8.3,1,8.3
brah,6.5,1,6.5
tempera,8.7,1,8.7
sawdust,9.3,1,9.3
jealous,44.1,5,8.82
geogeous,8.9,1,8.9
theater,57.2,7,8.171428571428573
leaf,85.0,10,8.5
servi,9.3,1,9.3
southside,17.2,2,8.6
glassware,18.0,2,9.0
danish,74.4,9,8.266666666666667
bask,18.3,2,9.15
vodka,1108.3,129,8.591472868217053
awesomeness,69.2,8,8.65
ga,68.4,9,7.6000000000000005
powerhouses,8.9,1,8.9
lb,106.5,13,8.192307692307692
breath,110.3,13,8.484615384615385
boutiques,9.1,1,9.1
clair,9.2,1,9.2
boston,33.4,4,8.35
saborizadas,8.1,1,8.1
brunch,5325.3,631,8.43946117274168
stories,18.5,2,9.25
room,1722.3,203,8.48423645320197
acc,14.2,2,7.1
caliente,26.8,3,8.933333333333334
nog,26.4,4,6.6
toocoolforrules,9.1,1,9.1
velada,9.4,1,9.4
hellooooooo,9.0,1,9.0
zeppole,9.3,1,9.3
carrnivores,8.9,1,8.9
cocktailsin,9.4,1,9.4
seekers,18.0,2,9.0
pope,27.1,3,9.033333333333333
misir,9.3,1,9.3
pacha,9.4,1,9.4
tie,224.6,25,8.984
clears,9.1,1,9.1
sucked,50.3,6,8.383333333333333
utter,18.4,2,9.2
doubts,27.6,3,9.200000000000001
ere,9.6,1,9.6
beginning,50.4,6,8.4
zeppoles,18.6,2,9.3
macho,6.9,1,6.9
swamp,49.2,7,7.028571428571429
cabaret,9.1,1,9.1
farge,9.5,1,9.5
delectable,172.3,20,8.615
jesus,81.3,9,9.033333333333333
goodthe,9.1,1,9.1
motion,7.3,1,7.3
shaken,9.4,1,9.4
expert,45.4,5,9.08
tree,35.4,4,8.85
hated,36.4,4,9.1
final,35.4,4,8.85
servicee,6.8,1,6.8
haltimebeverages,9.6,1,9.6
amann,27.5,3,9.166666666666666
storefront,34.3,4,8.575
cochinillo,18.4,2,9.2
apertivo,9.4,1,9.4
ago,269.3,31,8.687096774193549
lifeofafoodie,9.2,1,9.2
pannochia,9.3,1,9.3
manabat,18.5,2,9.25
cause,150.3,18,8.350000000000001
spoiled,36.3,4,9.075
bubbly,25.9,3,8.633333333333333
brejas,9.1,1,9.1
cervezas,8.7,1,8.7
keftethakia,8.0,1,8.0
agilizar,9.4,1,9.4
teaches,18.5,2,9.25
kikkoman,8.5,1,8.5
congrats,35.5,4,8.875
sincere,9.1,1,9.1
vacation,45.5,5,9.1
cappucino.,7.8,1,7.8
nuf,35.3,4,8.825
usually,1168.7,139,8.40791366906475
bennies,9.2,1,9.2
pj,9.1,1,9.1
estephe,9.6,1,9.6
ora,9.5,1,9.5
powers,17.2,2,8.6
gigantic,70.5,9,7.833333333333333
grasshoppers,9.1,1,9.1
porsiyonlari,9.6,1,9.6
uzak,8.7,1,8.7
truta,9.6,1,9.6
tamarind,43.4,5,8.68
ginormous,43.3,5,8.66
bundle,9.0,1,9.0
vegetarian,1121.7,138,8.128260869565217
theres,34.4,4,8.6
skimpiest,9.4,1,9.4
home,1979.3,237,8.351476793248946
encontrado,9.2,1,9.2
alleyway,45.3,5,9.059999999999999
jeden,9.3,1,9.3
rustic,232.3,27,8.603703703703705
volcano,66.1,8,8.2625
cervecas,9.4,1,9.4
bw,8.9,1,8.9
cardamom,125.2,14,8.942857142857143
shook,8.7,1,8.7
colder,25.4,3,8.466666666666667
incluye,9.0,1,9.0
smear,44.1,5,8.82
tossing,17.4,2,8.7
celebrates,9.4,1,9.4
jared,8.6,1,8.6
pourover,53.2,6,8.866666666666667
ramer,9.1,1,9.1
banal,8.1,1,8.1
clogs,9.6,1,9.6
tenders,103.2,13,7.938461538461539
predictably,9.3,1,9.3
humid,9.1,1,9.1
lee,16.1,2,8.05
ing,18.6,2,9.3
mashroom,9.6,1,9.6
shred,8.9,1,8.9
sophisticated,113.3,13,8.715384615384615
most,3047.3,358,8.512011173184359
lowbrow,9.1,1,9.1
yumbo,9.6,1,9.6
kindly,9.2,1,9.2
kraft,9.2,1,9.2
ensures,9.4,1,9.4
starve,26.2,3,8.733333333333333
busiest,8.8,1,8.8
drawback,33.5,4,8.375
sundae,1155.7,135,8.56074074074074
etc,520.3,61,8.529508196721311
gordos,24.9,3,8.299999999999999
burpees,9.4,1,9.4
wooooooooooooooooooow,9.4,1,9.4
gidilince,9.0,1,9.0
instagrammers,18.4,2,9.2
thread,8.7,1,8.7
deras,18.4,2,9.2
fatback,8.7,1,8.7
hamachi,86.1,10,8.61
gnochi,9.0,1,9.0
guni,9.4,1,9.4
inhouse,9.5,1,9.5
rotation,35.1,4,8.775
magnifique,17.4,2,8.7
mindblowing,18.2,2,9.1
sweetheart,40.3,5,8.059999999999999
tanya,9.3,1,9.3
camiilia,9.3,1,9.3
grieklaan,9.4,1,9.4
iyisi,9.4,1,9.4
hollywood,31.7,4,7.925
grade,140.4,17,8.258823529411766
slash,17.3,3,5.766666666666667
gloss,9.1,1,9.1
thrillist,16.2,2,8.1
winters,9.0,1,9.0
retractable,9.5,1,9.5
amei,53.7,6,8.950000000000001
para,668.7,87,7.686206896551725
ssambap,8.5,1,8.5
mutfa,9.2,1,9.2
priority,17.6,2,8.8
digested,9.0,1,9.0
precisely,9.6,1,9.6
nevicava,9.1,1,9.1
geniuses,8.9,1,8.9
hakamen.,9.4,1,9.4
tavern,303.4,35,8.668571428571427
gayet,36.6,4,9.15
delvil,9.1,1,9.1
counters,24.5,3,8.166666666666666
gobbler,69.9,8,8.7375
border,23.8,3,7.933333333333334
chocolatie,8.2,1,8.2
existem,9.1,1,9.1
benedict,745.7,88,8.473863636363637
pattern,9.1,1,9.1
sunken,8.8,1,8.8
imparted,9.0,1,9.0
casino,9.4,1,9.4
stressed,18.2,2,9.1
enormes,35.4,4,8.85
mega,79.2,9,8.8
chuleta,9.3,1,9.3
loiter,8.3,1,8.3
tikka,8.9,1,8.9
salvage,8.5,1,8.5
effect,67.3,8,8.4125
crispiness,9.1,1,9.1
sandwidch,9.5,1,9.5
creole,16.7,2,8.35
strogonoff,18.4,3,6.133333333333333
whacky,9.1,1,9.1
passcode,8.9,2,4.45
hamb,53.3,6,8.883333333333333
subsitutes,9.2,1,9.2
bertha,8.8,1,8.8
took,514.7,62,8.301612903225807
or,10969.3,1361,8.059735488611315
spectacle,9.6,1,9.6
sobremesa,36.4,4,9.1
decompress,9.4,1,9.4
devoured,8.9,1,8.9
alegrarte,9.3,1,9.3
pimps,8.9,1,8.9
stud,6.5,1,6.5
temp,81.3,9,9.033333333333333
bookstore,464.2,52,8.926923076923076
bons,35.5,4,8.875
geared,8.3,1,8.3
tricked,15.2,2,7.6
bottarga,8.7,1,8.7
roadhouse,43.9,5,8.78
zoo,27.5,3,9.166666666666666
verdadeiras,9.1,1,9.1
mori,8.7,1,8.7
focus,45.4,5,9.08
timeout,54.4,6,9.066666666666666
convenient,103.7,12,8.641666666666667
ies,9.3,1,9.3
uhhh,14.5,2,7.25
callback,9.4,1,9.4
defy,9.0,1,9.0
hankering,8.5,1,8.5
clients,25.4,3,8.466666666666667
boardgame,16.3,2,8.15
siphons,9.3,1,9.3
umami,116.0,13,8.923076923076923
publish,18.5,2,9.25
besides,232.3,27,8.603703703703705
unpretentious,50.3,6,8.383333333333333
returned,12.6,2,6.3
nba,6.8,1,6.8
entertainment,43.5,5,8.7
soda,661.3,79,8.370886075949366
piola,32.7,4,8.175
hostile,9.3,1,9.3
checkins,17.1,2,8.55
drumsticks,16.4,2,8.2
rocks,404.3,49,8.251020408163265
mock,8.1,1,8.1
tb,31.4,4,7.85
mothafuckers,9.5,1,9.5
avocado,1508.7,183,8.244262295081967
whoopers,9.1,1,9.1
fil,62.4,8,7.8
specified,16.6,2,8.3
george,86.8,10,8.68
collar,17.4,2,8.7
dash,42.1,5,8.42
quello,9.5,1,9.5
folk,9.1,1,9.1
besser,18.3,2,9.15
feelings,25.7,3,8.566666666666666
concerts,6.8,1,6.8
latt,58.3,7,8.328571428571427
acqua,9.4,1,9.4
generosity,9.6,1,9.6
alternatively,9.5,1,9.5
rob,17.3,2,8.65
commerce,9.4,1,9.4
labor,27.4,3,9.133333333333333
devices,25.4,3,8.466666666666667
"underwhelming,",9.4,1,9.4
furnace,9.6,1,9.6
unchik,7.3,1,7.3
moto,9.3,1,9.3
enough,2022.3,242,8.356611570247933
hummmm,9.4,1,9.4
surrounding,60.2,7,8.6
spigola,9.4,1,9.4
diminished,8.9,1,8.9
pedido,27.4,3,9.133333333333333
coating,9.1,1,9.1
croaker,9.0,1,9.0
oozes,26.3,3,8.766666666666667
pico,68.3,8,8.5375
oomph,9.2,1,9.2
louper,9.5,1,9.5
kitschy,8.8,1,8.8
morgan,17.3,2,8.65
decorated,42.3,5,8.459999999999999
chasu,9.4,1,9.4
stars,138.4,16,8.65
rauf,9.0,1,9.0
juto,9.4,1,9.4
overloading,9.0,1,9.0
refrigerator,18.1,2,9.05
reimagined,8.2,1,8.2
select,16.6,2,8.3
piroge,9.1,2,4.55
fussili,8.1,1,8.1
threshold,8.8,1,8.8
holistic,9.2,1,9.2
corporation,9.5,1,9.5
indulged,9.0,1,9.0
mediterr,9.2,1,9.2
ha,51.4,9,5.711111111111111
biggest,130.5,16,8.15625
cola,32.3,5,6.459999999999999
bulk,34.7,4,8.675
tobys,9.0,2,4.5
printing,61.5,7,8.785714285714286
cagey,9.1,1,9.1
sons,17.8,2,8.9
tee,9.1,1,9.1
adoro,42.4,5,8.48
chronic,26.7,3,8.9
friendly,3022.3,362,8.34889502762431
redo,27.1,3,9.033333333333333
rivals,70.4,8,8.8
contributor,7.5,1,7.5
hela,9.3,1,9.3
alley,267.3,30,8.91
fum,8.8,1,8.8
proprietors,9.4,1,9.4
venue,169.7,21,8.08095238095238
mariage,42.7,5,8.540000000000001
tax,105.3,14,7.521428571428571
reel,8.3,1,8.3
searching,8.8,1,8.8
smash,36.2,4,9.05
conservancy,9.4,1,9.4
dens,34.4,4,8.6
rguer,35.3,4,8.825
dreaming,26.9,3,8.966666666666667
beste,16.4,2,8.2
demasiada,9.1,1,9.1
piatto,18.5,2,9.25
leyends,9.1,1,9.1
cure,139.7,16,8.73125
penned,8.4,1,8.4
sparkly,9.0,1,9.0
throughout,124.3,15,8.286666666666667
holy,462.4,53,8.724528301886792
bgics,17.9,2,8.95
nao,35.4,4,8.85
altura,9.3,1,9.3
madagascar,36.2,4,9.05
figs,63.4,7,9.057142857142857
freshly,310.7,37,8.397297297297296
expansion,45.5,5,9.1
voices,8.8,1,8.8
hazelnuts,18.4,2,9.2
screwing,8.8,1,8.8
why,1420.3,169,8.404142011834319
bff,35.3,4,8.825
aspflkfpasdasdarjencjale,9.4,1,9.4
risotto,216.7,25,8.668
zor,9.5,2,4.75
grelhado,15.3,2,7.65
conex,8.1,1,8.1
purposes,8.6,1,8.6
winners,71.1,8,8.8875
bo,302.3,36,8.397222222222222
even,4121.3,485,8.497525773195877
accident,17.3,2,8.65
urfa,9.1,1,9.1
inventive,115.2,13,8.861538461538462
insalate,9.1,1,9.1
terribly,75.4,9,8.377777777777778
cellar,8.1,1,8.1
beeeessssst,9.2,1,9.2
therice,8.6,1,8.6
itself,277.7,33,8.415151515151514
girmi,8.7,1,8.7
portabella,44.4,5,8.879999999999999
n,2409.3,309,7.797087378640778
wilderness,8.6,1,8.6
imaginable,16.8,2,8.4
continually,16.4,2,8.2
gummy,90.8,11,8.254545454545454
booooom,9.2,1,9.2
treadmill,9.0,1,9.0
vegeterian,9.6,1,9.6
tortaria,32.7,4,8.175
learn,217.4,25,8.696
shirt,44.3,5,8.86
munching,25.7,3,8.566666666666666
picerie,33.5,4,8.375
enthusiastic,17.7,2,8.85
stephane,9.5,1,9.5
delis,41.3,5,8.26
dante,8.9,1,8.9
akumaru,36.4,5,7.279999999999999
ignores,9.4,1,9.4
praticamente,9.2,1,9.2
justify,35.9,4,8.975
seattle,43.5,5,8.7
strangely,35.4,4,8.85
emailing,9.1,1,9.1
mighty,189.3,23,8.230434782608697
nano,8.9,1,8.9
fridays,100.4,12,8.366666666666667
magicallydelicious,8.1,1,8.1
pizzzaaaaaaa,9.6,1,9.6
capers,103.1,12,8.591666666666667
especially,1801.3,211,8.53696682464455
sightglass,36.5,4,9.125
mortadella,18.5,2,9.25
poached,766.3,87,8.808045977011494
owner,237.3,28,8.475
pair,344.4,40,8.61
distilled,6.5,1,6.5
octane,26.2,3,8.733333333333333
charming,206.4,24,8.6
tutelage,9.6,1,9.6
games,122.1,17,7.18235294117647
accentuating,9.3,1,9.3
ickily,8.8,1,8.8
elegant,113.4,13,8.723076923076924
roasters,44.2,5,8.84
gilmet,7.6,1,7.6
standout,69.4,8,8.675
caveat,15.4,2,7.7
hazelnuty,9.1,1,9.1
whack,44.0,5,8.8
pumping,9.3,1,9.3
contents,17.4,2,8.7
feen,9.1,1,9.1
nuong,7.6,1,7.6
naked,115.4,13,8.876923076923077
souffl,42.2,5,8.440000000000001
workflow,17.4,2,8.7
pm,421.7,51,8.268627450980391
shouts,9.4,1,9.4
rotessierie,9.5,1,9.5
skrimp,8.1,1,8.1
kimbap,9.1,1,9.1
sopresatta,9.6,1,9.6
knowing,51.5,6,8.583333333333334
he,1226.3,158,7.761392405063291
daft,9.4,1,9.4
suckling,288.4,32,9.0125
children,54.4,6,9.066666666666666
barrista,23.5,3,7.833333333333333
lip,15.3,2,7.65
preferences,17.4,2,8.7
softens,9.3,1,9.3
regarding,9.2,1,9.2
dory,9.2,1,9.2
do,5484.3,669,8.197757847533632
caitlin,7.2,1,7.2
shimehari,9.4,1,9.4
bec,27.2,3,9.066666666666666
loft,8.7,1,8.7
frittes,18.4,2,9.2
aprecia,9.5,1,9.5
rasberries,9.1,1,9.1
document,25.4,3,8.466666666666667
undercook,9.1,1,9.1
multigrain,30.5,5,6.1
wagyu,62.1,8,7.7625
karakamen,27.4,3,9.133333333333333
composte,9.1,1,9.1
dim,52.3,6,8.716666666666667
morellino,9.5,1,9.5
interviews,24.5,3,8.166666666666666
eventually,25.2,3,8.4
guest,36.5,4,9.125
intro,22.3,3,7.433333333333334
err,18.3,2,9.15
spices,137.7,16,8.60625
neighborhood,1036.2,123,8.424390243902439
pigs,62.1,7,8.871428571428572
breslin,9.3,1,9.3
nasan,8.7,1,8.7
sometimes,597.3,74,8.07162162162162
inconsistent,83.3,10,8.33
salads,853.3,105,8.126666666666667
yorka,32.9,4,8.225
kkoya,8.9,1,8.9
realmente,27.4,3,9.133333333333333
proche,8.8,1,8.8
venti,12.8,2,6.4
revelry,8.8,1,8.8
critic,45.4,5,9.08
honey,1493.3,177,8.436723163841808
toast,2794.3,329,8.493313069908815
texans,9.4,1,9.4
pomegranate,299.3,36,8.31388888888889
nudge,8.6,1,8.6
capaz,9.3,1,9.3
heavenly,646.3,74,8.733783783783784
frustration,9.3,1,9.3
alaska,16.4,2,8.2
starch,18.4,2,9.2
alfajore,7.5,1,7.5
digestive,8.8,1,8.8
diet,268.4,32,8.3875
yum,2200.3,296,7.433445945945946
tactile,9.5,1,9.5
we,3880.3,525,7.39104761904762
patrami,18.3,2,9.15
distress,9.5,1,9.5
folhas,6.9,1,6.9
fern,18.2,2,9.1
fadern,9.1,1,9.1
condom,9.1,1,9.1
alice,15.5,2,7.75
neglect,18.2,2,9.1
scallions,115.1,13,8.853846153846153
ethiopia,6.8,1,6.8
ipas,6.9,1,6.9
shoulders,8.8,1,8.8
deadpool,18.0,2,9.0
pub,106.2,14,7.585714285714286
maurer,8.5,1,8.5
choices,531.7,62,8.575806451612904
las,263.4,31,8.496774193548386
proud,51.3,6,8.549999999999999
exotic,160.2,20,8.01
mezcal,69.7,8,8.7125
anima,9.4,1,9.4
inet,7.1,1,7.1
mattin,18.4,2,9.2
weighed,9.5,1,9.5
pile,68.3,8,8.5375
cobrar,9.3,1,9.3
greezy,8.8,1,8.8
indication,8.8,1,8.8
menyajikan,9.4,1,9.4
heron,9.1,1,9.1
l,617.3,70,8.818571428571428
rammed,16.6,2,8.3
pareup,9.5,1,9.5
merendar,8.7,1,8.7
weleh,9.4,2,4.7
sex,162.7,21,7.747619047619047
japan,253.4,30,8.446666666666667
tutto,9.5,1,9.5
schools,9.4,1,9.4
raining,114.7,13,8.823076923076924
nobile,8.7,1,8.7
nyfoods,9.5,1,9.5
astounding,35.1,4,8.775
croquette,27.4,3,9.133333333333333
swiftly,9.3,1,9.3
f,294.3,35,8.40857142857143
quila,32.8,4,8.2
bitchezzz,8.9,1,8.9
mico,18.3,2,9.15
poison,17.2,2,8.6
gitmeyin,9.3,1,9.3
finest,155.4,18,8.633333333333333
clapton,7.5,1,7.5
marshmellows,27.0,3,9.0
marscapone,9.4,1,9.4
tam,18.6,2,9.3
connues,9.3,1,9.3
res,86.7,11,7.881818181818182
gomae,8.7,1,8.7
height,17.9,3,5.966666666666666
belo,9.4,1,9.4
trays,16.2,2,8.1
condimentada,9.2,1,9.2
tchhhh,8.1,1,8.1
turf,54.6,6,9.1
sause,9.1,1,9.1
necessary,74.3,9,8.255555555555555
encuentras,18.5,2,9.25
grape,118.7,14,8.47857142857143
crostini,88.5,10,8.85
hat,64.2,8,8.025
rendering,9.4,1,9.4
voltarei,9.1,1,9.1
tarticos,7.8,1,7.8
bistrot,9.2,1,9.2
carbo,9.1,1,9.1
ran,83.3,10,8.33
tab,55.4,7,7.914285714285714
efleri,9.5,1,9.5
bigoli,9.1,1,9.1
canh,7.6,1,7.6
