unigram,score
burgers,7.9799999999999995
portal,8.9
boar,9.066666666666666
negi,8.566666666666666
salmonella,9.0
pounds,9.0
say,8.789385474860334
cheapo,8.7
gallonus,7.6
probably,8.62941176470588
puff,9.055555555555557
cantina,6.5
succulent,9.028571428571428
artechoke,9.0
deffinately,9.1
instantly,9.1
cuuute,8.9
joss,9.1
pave,8.7
indescriptible,9.1
trap,8.7
efficiency,8.649999999999999
curd,8.799999999999999
bennys,9.0
holzman,9.05
homemade,8.793181818181818
soundtrack,8.633333333333333
might,8.650819672131147
justified,9.25
reproach,9.2
veryyyyy,9.3
abc,9.1
nightly,9.4
chant,9.4
denizen,7.7
remarkable,9.2
bakudan,9.4
unimpressed,8.166666666666666
seltzer,8.777777777777779
besides,8.580000000000002
sparkle,7.5
imho,8.9
chirashus,9.0
cocomo,9.3
chien,7.6
offbeat,9.1
pie,8.999999999999954
million,8.7
ouest,9.2
lindo,8.5
cured,9.1
rubinstein,8.6
vida,9.15
loyalty,8.200000000000001
inet,7.1
romana,9.1
linguine,9.16
scheduling,9.1
nightmare,7.4
hug,9.0
sweetener,7.2
beard,8.98
commiserate,9.3
dip,8.487234042553187
burn,8.737499999999999
lincoln,8.9
alaska,8.4
heroin,9.1
qwirky,8.8
baklava,8.833333333333334
reliever,9.0
irrita,9.1
inventory,8.5
buttah,8.3
launch,9.1
fennel,8.84
beet,8.769999999999998
negitan,9.3
bistro,9.07142857142857
corny,9.1
yamaitsuki,9.4
partial,9.166666666666666
tako,8.911111111111113
hawt,9.3
somebody,8.9
several,8.544444444444444
productivity,8.3
energetic,8.760000000000002
stroke,8.2
sweet,9.1082168737062
experimentem,9.0
collar,9.100000000000001
insanity,8.3
amerikanske,7.1
momofuko,9.4
chemex,8.866666666666665
conhecido,9.1
mere,9.2
tummy,8.74
recently,8.549999999999999
madeira,9.4
rhubarb,9.116666666666669
medicinal,9.1
guess,8.392307692307693
pop,8.168
cemita,8.7
seemingly,9.4
bottarga,8.7
ginspott,9.4
allude,9.1
haloumi,8.0
genuinely,9.25
theory,9.2
hence,9.05
roll,8.570370370370371
suspect,8.8
rogers,9.4
bookstore,8.200000000000001
training,7.5
miracle,9.2
unreliable,8.3
ivan,9.4
hudson,6.8
priceless,9.1
pig,8.92727272727273
pork,9.125248942261623
preferred,8.0
wifi,8.09223300970874
shitter,9.1
cookie,8.97837837837833
courteous,7.466666666666666
babcia,9.1
tatziki,8.0
shebang,8.8
chance,8.542857142857143
sangria,8.219230769230766
stool,8.325
teenager,8.5
colleague,7.699999999999999
upland,9.2
weirdly,9.1
wondering,9.2
legume,9.0
plugs,8.3
michael,8.242857142857142
puttanesca,9.1
fuck,8.266666666666666
character,8.066666666666668
earthy,8.899999999999999
bottled,8.014285714285714
gambas,9.1
bloomy,9.0
mori,8.7
preparation,8.75
drunk,8.195652173913043
driest,9.0
burnt,8.333333333333334
grandmother,9.1
loco,7.8
nasil,9.4
winter,8.932352941176465
trip,8.815789473684209
overwhelm,9.149999999999999
shmancy,9.2
legal,8.866666666666667
macaronnus,9.0
creamsicle,9.2
nada,8.9
psl,8.8
ready,9.074074074074073
kirin,9.16
mugger,6.8
curate,8.566666666666666
comfort,8.799999999999999
sport,7.084615384615385
jas,8.5
dressings,8.2
subway,7.659999999999999
seat,8.391472868217056
motown,9.4
ugly,9.0
beast,8.75
harden,8.5
underchange,7.5
ish,8.25
joyful,9.05
nam,7.3
americanised,8.9
alarm,8.0
rectangular,7.7
limonlu,9.2
hakkaisan,9.4
sobaya,8.7
mateccino,7.5
spill,9.033333333333333
identical,8.8
chile,8.875
british,6.6
atrocious,9.05
writer,7.2
agreed,8.9
saturated,9.4
seller,9.1
dairy,9.108333333333334
weight,8.45
spoon,9.1
fatback,8.7
clutter,8.8
reason,8.73076923076923
locos,6.5
art,8.6
stufato,8.6
clean,8.519444444444446
concede,9.4
touristy,8.1
makeitfilthy,7.8
yellowtail,9.166666666666666
penina,7.5
spurt,9.1
cho,8.5
def,8.573333333333332
survey,8.9
polenta,9.149999999999999
taiwan,8.8
downtown,8.222222222222221
drier,9.4
wake,8.733333333333333
brock,9.4
chill,8.588571428571429
sunchoke,9.149999999999999
superior,9.1
bareburger,7.5
fresca,8.7
yell,8.68888888888889
tomatoes,8.540000000000001
temp,9.166666666666666
dop,9.1
thrillist,8.55
devour,9.25
fatness,8.7
pomodoro,8.6
shamelessly,8.95
economy,8.6
etiquette,8.600000000000001
legendary,8.620000000000001
future,9.200000000000001
visitar,9.0
since,8.813953488372096
jicama,8.7
margarita,7.678787878787884
feet,8.6
slab,8.55
daaangerous,8.5
grammar,6.8
pesto,8.353125000000002
insufferable,8.9
pump,6.8
haircut,8.0
prep,6.2
think,8.442613636363632
kurosawa,8.6
ayri,9.2
wavy,8.933333333333334
vietnam,7.6
tastier,8.775
copper,8.85
globe,8.2
mao,8.2
corta,9.1
chang,9.367857142857147
hella,9.100000000000001
jennifer,8.4
sparingly,9.0
usd,7.8
psytrance,9.4
tourist,8.737499999999999
soggy,8.15
rage,7.5
city,9.106493175150035
fraiche,9.1
seating,8.169117647058826
glamorous,6.6
bombay,8.3
loop,7.8
rainbow,8.7
enemy,9.1
coppeta,9.1
microwaved,8.3
giant,8.519047619047617
moderately,8.0
vibe,8.784210526315793
reign,8.1
brandini,9.1
cliche,8.866666666666667
relationship,8.6
bound,8.7
home,8.580882352941176
saturday,8.2875
wafu,8.7
pledge,7.75
line,8.673255813953494
ochasuke,9.4
edamame,9.4
thevegan,9.2
involve,9.1
aperol,8.645454545454543
dave,8.7
marty,7.5
expect,8.636065573770495
stilton,9.4
shimehari,9.4
umbrella,6.8
neglect,9.4
now,8.577678571428576
orianna,6.5
briney,8.5
tastiest,9.166666666666666
splurge,9.3
poquito,8.9
gauc,8.666666666666666
soothing,7.5
fsq,9.2
inte,9.3
diablo,8.7
factor,9.4
gyoza,9.121570432724111
walk,8.616279069767442
bakeretsu,9.4
hood,8.34
eater,8.957692307692309
target,9.1
gai,9.4
noce,9.1
entry,9.100000000000001
stroller,8.64
gigante,9.0
buzz,8.9375
marg,7.78888888888889
quiere,8.9
cpl,9.2
palm,9.1
ben,8.166666666666666
recommendation,8.861538461538462
easiest,9.4
ttmg,7.5
personality,7.95
coman,9.0
stain,9.2
charge,7.835999999999998
dig,8.870000000000001
shimada,8.8
center,7.9375
loooove,6.2
rely,9.4
busser,9.4
decoracion,7.8
gyllenhaal,9.2
baked,8.733999999999998
lucky,8.318181818181818
ingredient,8.306249999999999
addicting,7.6000000000000005
cardamone,9.2
refreshingly,9.2
walnut,8.84705882352941
usual,8.142857142857142
moist,8.544444444444444
tale,8.7
popular,8.818181818181817
phi,7.6
dozen,9.4
complimentary,8.313333333333334
keegan,7.733333333333334
cordial,8.8
brauny,7.2
sundaysss,7.2
pose,7.6
kenka,8.8
yike,8.5
felix,6.6
portobella,9.1
sapporo,8.905555555555557
foodgasm,9.2
denim,6.8
bop,8.6
kaki,8.5
consist,8.5
sunflower,6.9
longest,8.200000000000001
pints,6.5
meglio,9.1
revelation,9.1
maintain,7.8
cant,7.433333333333334
okay,8.532432432432433
schokolade,9.0
whites,8.75
killa,8.6
ponder,8.3
overkill,9.4
friendly,8.389017341040464
buckle,8.1
meglioooo,8.7
flounder,9.0
ewww,8.6
corn,8.970873786407777
scott,8.3
dumplings,8.9375
cok,9.149999999999999
reccomendation,8.4
ichiban,9.000000000000002
upload,9.2
sweetbread,9.4
accompaniment,8.85
feel,8.57478260869566
bluntly,9.2
riff,9.1
visitor,7.433333333333333
lardo,9.1
softshell,9.1
chutne,9.3
neapolitan,8.533333333333333
belgium,8.15
nhoque,9.0
albarino,6.9
transition,9.2
brewmaster,9.0
amuse,9.2
remind,8.575
hungry,8.862499999999994
various,8.142857142857144
history,8.75
mutha,9.1
silent,9.1
icff,8.6
poisoning,7.7250000000000005
dreamy,8.385714285714284
swap,7.8
lace,9.0
thu,9.4
herd,9.1
diferente,9.0
ethos,7.2
semus,8.7
depiction,9.2
loja,8.4
labne,8.0
chipotle,8.706060606060603
pasta,8.770952380952355
primavera,8.1
management,7.325
joint,8.814285714285711
blinch,9.1
seasonally,9.233333333333333
contrast,9.2
neon,9.1
florentine,6.9
inside,8.75
cappuccinoe,8.6
gung,7.6
kayaknya,9.4
sourdough,8.985714285714286
visual,8.3
sabato,8.7
hope,8.569230769230769
bald,9.0
beber,9.0
sizecup,8.9
stamina,8.7
everton,9.1
potpourri,9.2
rid,8.066666666666666
importantly,7.95
asset,8.1
sumatra,6.8
waaay,7.3
peas,9.1
armada,9.1
sanchez,9.0
quart,9.2
madmancino,8.7
cacao,9.044444444444444
unfortunately,8.883333333333335
healthiest,9.0
snowy,8.4
barista,8.208928571428576
extremely,8.414285714285713
banh,8.8
role,7.3
comido,9.25
turmeric,7.3
dapper,9.2
geil,9.0
locations,9.2
comment,8.333333333333334
nickel,8.9
amount,8.494594594594597
prob,8.325
branzino,8.933333333333332
akamaur,9.4
bowery,9.1
temples,8.6
overrated,8.999999999999998
keluarga,9.0
tobassco,8.1
whoa,8.916666666666666
oomph,9.2
justify,9.3
yakuzas,8.8
freelance,7.1
franzen,8.3
intro,7.0
frappuccino,6.6
shabby,8.2
plumb,9.4
sustainable,8.5
storm,9.1
delussshious,9.1
chair,8.68
champagne,9.025
question,8.0125
tartuffo,9.1
wasteland,8.9
fourth,9.4
allergy,8.29
josh,7.5
parmigiano,8.766666666666666
confirm,8.775
facebook,7.8
dutchesses,9.4
uefa,6.5
cell,8.725000000000001
bulldog,9.3
bespoke,6.5
palmers,8.7
diet,8.753846153846153
rum,9.1
ssensational,9.4
evah,9.1
cocoo,9.1
fifty,9.05
espesso,9.1
jarritos,8.850000000000001
hey,8.828571428571427
sense,8.766666666666667
porcini,8.5
agree,8.600000000000001
smart,8.833333333333334
microground,6.8
tendon,9.25
generous,8.704166666666664
penne,8.85
bonus,8.0
pat,9.233333333333333
hanging,7.2
just,8.687082405345183
frist,8.9
ecco,8.6
bakuretsu,9.4
ada,9.0
sifty,9.1
rauf,9.0
mypanera,6.8
crocker,9.0
mix,8.590909090909092
michelle,9.2
delinquent,6.5
revolution,8.3
substitution,9.075
downhill,8.066666666666666
insist,8.45
amatriciana,9.1
nell,9.3
cuando,9.4
reality,9.0
racist,6.9
depend,8.085714285714285
foods,8.0
verdad,9.1
empire,9.4
macha,9.200000000000001
handle,8.90625
pacific,9.4
confusing,9.0
could,8.819480519480523
choushoku,8.5
classical,8.55
divinely,8.5
tiniest,8.95
vegan,8.492222222222221
join,8.233333333333333
root,9.066666666666666
kek,9.1
silly,8.649999999999999
nast,9.1
panettone,8.5
maoz,8.7
salt,8.888461538461536
irresistible,9.1
fox,9.0
sempre,8.6
towards,8.0
duplicate,9.0
drinker,8.066666666666666
handsome,6.5
barnes,6.6
iced,8.601214574898796
tecate,8.9
parfait,8.766666666666667
perfectly,8.93695652173913
gob,8.6
snapper,8.777777777777779
farthest,8.8
onthe,6.9
gtyzl,8.0
macarons,8.64
opportunity,9.200000000000001
massive,8.716666666666667
amazing,8.821122994652402
perfekt,9.0
wagyu,9.333333333333334
wherever,8.45
samoa,9.1
seared,8.85
rezos,9.4
blog,8.1
dollop,9.1
knickerbocker,8.1
opera,9.1
dish,9.11648309426245
cent,7.8375
parede,9.4
prototype,8.3
demand,7.825
significant,7.2
crumb,8.977777777777778
bruno,8.2
canape,8.7
omfg,9.025
jessica,7.449999999999999
mann,9.4
undoubtedly,8.559999999999999
pretzel,8.482352941176469
contest,8.866666666666667
booty,7.5
melting,9.009090909090908
amigo,8.7
greaaat,9.0
mayor,6.88
rebecca,7.5
unagi,8.55
safest,9.1
blackberry,9.200000000000001
raison,8.0
fryalator,9.1
chad,7.9
raspbeery,9.1
topping,8.713333333333333
beetroot,9.1
verziu,9.3
pricing,8.820000000000002
ahora,9.2
bimbimbap,9.200000000000001
deceivingly,8.65
until,8.606666666666664
ahhhhh,9.1
henil,9.0
failure,7.8
confuse,8.62857142857143
kitschy,8.8
ann,9.1
appetiser,9.121782568686909
karlyn,9.1
disregard,8.1
woohoo,8.6
cappuccino,8.61746031746032
sublime,8.988888888888889
ring,8.072727272727274
unusally,8.7
esperar,9.0
accord,7.9
weirdest,6.5
gmo,9.0
breath,8.7
expedite,6.6
yummyyy,9.2
code,7.204347826086955
tataki,8.975
feen,9.1
kanbai,9.4
almoco,7.8
correction,7.8
noisy,8.771428571428576
outstanding,8.665384615384612
sao,9.0
accidentally,7.3
pomelo,9.1
niche,8.65
borrow,8.15
lee,8.2
kinky,8.8
dnt,9.4
sabido,9.4
knight,9.1
sauv,8.1
stavros,8.0
merely,8.5
omggg,9.1
ans,8.5
business,8.32173913043478
flower,8.99473684210526
springy,9.4
motion,7.3
heap,9.166666666666666
ceremony,8.7
land,7.033333333333334
fruity,8.92
wirtschaft,7.1
flaky,9.166666666666666
rice,8.952845528455299
thinking,9.1
worthy,8.799999999999999
barstool,6.9
wonka,9.0
tbh,8.0
daft,9.4
snooze,8.0
booker,9.4
mint,8.465217391304346
phone,9.118610454426227
spendy,7.5
downright,8.7
shoutout,9.2
bridesmaid,6.6
seja,9.1
plague,8.366666666666667
floppy,8.2
charming,8.411111111111111
loooveee,9.0
rate,9.280000000000001
pierogy,9.100000000000009
camelized,9.0
muffins,7.5
takeout,9.100000000000001
victim,9.2
swell,8.9
amerika,9.4
leg,8.613636363636362
rotisserie,9.207142857142859
vary,8.933333333333334
marshmellow,9.025
kerner,9.1
finish,8.964864864864865
vent,9.2
transplant,8.9
sober,9.25
conduct,6.8
device,7.2
caffeinated,8.3
unlock,7.666666666666667
coolness,9.4
throughout,8.262500000000001
yard,8.35
falafael,9.0
vem,8.1
chips,8.98
consume,8.0
midweek,9.05
kann,9.0
will,8.692947558770317
bust,9.040000000000001
stefan,9.4
burning,7.75
urquell,6.5
friday,8.018181818181818
downside,8.966666666666667
busy,9.115314375163232
varsa,9.0
stiff,8.1
format,9.350000000000001
esquite,8.2
burito,8.2
righteous,7.35
staffing,9.3
eva,9.4
meetball,9.1
sample,8.868181818181817
john,8.175
urge,8.55
outta,8.0
elk,9.0
chinguen,8.2
curried,9.05
drake,8.85
gorgeous,8.725
yes,8.732075471698112
shower,6.6
elote,8.45
customary,9.4
sweater,7.5
uncomfortably,6.9
cherrystone,8.1
password,8.152380952380952
onigiri,8.563636363636364
willing,9.085714285714285
bellini,9.0
discount,8.139999999999999
emigrate,9.1
mandarin,9.1
fit,8.5
arthur,9.1
inexplicable,9.0
disorderly,9.2
paperadelli,8.6
stepullo,9.1
official,8.65
est,9.1
base,8.850000000000001
cloyingly,9.2
nonetheless,8.316666666666665
hook,8.5
then,8.624390243902443
bombdiggity,9.2
sprawling,9.2
scharfenberger,8.1
works,9.033333333333333
alive,8.5
saints,8.8
layout,8.025
self,8.866666666666665
codax,6.9
clove,9.4
would,8.640104166666662
smear,9.4
negative,7.5200000000000005
scenery,7.800000000000001
aspiration,8.6
stella,9.0
grass,8.7
save,8.705555555555561
cord,8.5
tonkatsu,9.14
channel,7.3
goodness,8.761904761904761
refresher,7.5
sleepy,8.9
sorbara,9.1
tortilla,8.51923076923077
sommelier,9.0875
obie,9.0
communion,8.9
ortalama,8.1
painfully,8.55
institution,8.8
park,7.876470588235293
eclair,9.200000000000001
plate,8.904065040650416
innovation,8.8
mom,8.5
desert,8.959374999999998
brice,9.1
unsweetened,7.749999999999999
xiaolongbao,8.9
unholy,9.4
chasu,9.4
deliver,8.70909090909091
condescension,8.9
poise,9.0
nooooooo,8.1
session,7.1
stretch,9.4
description,8.45
franken,9.1
atendimento,8.85
turnip,9.1
encourage,9.4
intelligent,6.6
pants,8.45
belligerent,6.6
cheddar,8.016666666666671
lighter,9.15
affogato,9.179999999999998
itself,8.375
dinning,9.4
network,8.88
better,8.648571428571408
throwback,8.2
woyton,7.8
funghus,9.1
tazo,7.5
perception,9.25
prize,8.1
directly,8.733333333333333
dipuji,9.4
aqua,8.7
dente,8.944444444444445
experimentar,9.149999999999999
smooch,9.1
prefix,9.075
incredibly,8.753846153846153
refine,8.649999999999999
ignorant,9.4
gnocchi,8.939130434782609
pickleback,7.2
flank,9.3
unassuming,8.919999999999998
belgian,8.4375
kyurus,9.4
surround,8.133333333333333
ono,9.2
onto,8.8
goodbye,8.45
mistake,8.05
assistant,6.8
nothing,8.356250000000006
toasty,7.45
bem,8.825
prosciutto,8.814285714285711
dense,8.985714285714286
jenny,9.1
barrista,7.550000000000001
dreadful,8.1
saba,8.85
press,8.731999999999998
yakitoris,8.8
underestimate,8.700000000000001
lush,9.2
choco,8.942857142857143
placement,7.4
single,8.486956521739133
layer,8.818181818181818
assume,8.075
hill,9.4
cinnabun,9.1
bulldozer,9.0
email,8.35
couscous,9.2
distribute,9.1
slow,7.878947368421055
housewife,9.0
expansive,8.2
plastic,8.416666666666666
ehhh,9.1
loyaltea,7.5
rightfully,9.2
mala,9.3
caveat,6.5
grumpy,9.1
reinvent,8.575
arugula,8.996428571428568
permanently,9.2
unreal,9.021428571428574
alsace,9.4
disgusting,8.28
deeeeelicious,8.6
damnfine,8.9
fiddy,8.6
carnivore,8.575
drive,9.1
mesmo,9.1
poke,9.15
cola,6.8
frickle,7.2
purpose,8.6
cab,9.0
guava,9.2
tout,9.0
swirl,9.1
corp,5.8
ultra,9.066666666666666
chick,8.9
pipe,9.0
olives,9.2
audience,9.1
ippudos,9.4
belief,9.0
rhone,7.8
treat,8.515686274509804
factory,9.05
hospitality,7.699999999999999
pup,8.7
doonan,9.1
broey,7.5
tsuki,9.4
nicd,6.5
invade,9.3
stair,8.98
waffle,8.615217391304347
environmentally,9.1
sneak,9.175
pala,8.700000000000001
soleil,9.2
angels,9.4
stedene,7.1
craving,8.849999999999998
choose,8.599999999999998
thinks,7.2
dispatch,8.9
insyead,9.1
beg,8.299999999999999
vapiano,8.1
guatemala,8.7
nabeyaki,8.7
century,9.2
coat,9.200000000000001
veselka,9.099999999999996
pouch,8.7
drink,8.277742946708456
francisco,9.011111111111113
opus,6.8
skill,9.2
kick,8.820689655172414
mysteriously,9.4
pla,9.0
alongside,9.4
cuban,8.524999999999999
restauracja,8.8
bestzxt,9.4
shirt,8.15
albert,9.2
sketch,6.5
caesar,8.155555555555557
generally,8.68888888888889
zarin,9.0
debate,8.9
debatable,9.4
addict,8.818181818181817
concert,7.15
added,9.0
jug,8.95
balmy,9.2
americanzi,8.3
wifus,7.963281249999995
search,9.3
safe,8.275
hone,8.9
sole,8.6
dank,9.1
geek,8.3
saborosa,9.4
gon,8.65
skin,8.648979591836733
promote,9.4
promozione,8.5
hardboard,7.7
conde,9.1
childless,6.9
robataya,9.4
frautau,9.1
click,7.8
chickalicious,9.2
cookies,9.116666666666667
signless,8.8
cashew,8.872727272727273
cobbler,9.1
meredith,9.1
bone,8.322727272727276
spettacolare,8.5
fest,9.3
pineapple,8.903846153846153
too,8.696280087527331
folk,8.492307692307692
farro,9.1
marshamallow,9.2
complex,8.916666666666666
potatoe,9.1
clearvwhen,5.8
bueno,7.533333333333334
tortais,8.2
scallion,8.96666666666666
coleslaw,9.1
royale,7.5
groove,7.5
croquette,9.149999999999999
consider,8.590909090909092
redeye,8.85
lotsa,7.2
pilgrimage,8.5
junkie,9.0
general,8.625
tzatziki,8.0
casa,7.5
beignet,8.95
guni,9.4
ambulance,8.8
scene,8.666666666666666
found,6.8
embarrass,8.4
dat,9.4
unexpected,9.28
vuoksus,9.1
bulletproof,9.0
pull,8.72115384615385
mozart,9.0
bottlomless,9.1
neighbourhood,8.925
traditionally,7.6
shopper,8.0
great,8.564273504273594
muinto,9.1
messy,8.471428571428572
asado,8.780000000000001
masala,7.9
banchan,8.6
coolhaus,9.4
stationary,9.2
biscuit,9.061538461538463
genial,9.2
appointment,6.8
saborizadas,8.1
sausage,9.112499999999992
yourself,8.636000000000003
mok,7.3
reverend,9.4
former,8.700000000000001
phallic,8.8
spinache,8.1
sidestep,9.0
craft,8.455000000000002
reliable,8.579999999999998
subterraneo,9.4
aptly,9.05
blonde,8.466666666666667
mostly,8.770588235294117
alfredo,8.583333333333334
raw,9.038888888888886
incl,8.6
leak,8.9
truman,9.1
surprise,8.749999999999998
larger,8.990909090909092
vainilla,9.1
cubes,7.6
sud,9.1
sing,8.666666666666666
churritos,8.2
neck,9.4
health,8.459999999999999
rip,7.911111111111111
schwarma,9.033333333333333
once,8.517021276595745
pollo,7.975000000000001
proprietor,9.4
penn,5.6
uncomfortable,7.885714285714285
gallery,8.3
shochu,9.174999999999999
revamp,8.6
thier,7.2
robber,6.6
them,9.275
tso,9.100000000000001
carrots,8.7
dan,9.293617021276608
vote,8.86
cone,9.150000000000006
open,8.447328244274818
nix,9.1
fat,8.705263157894738
reservoir,6.5
any,8.792982456140352
myth,7.8
beautiful,8.658333333333328
kushiage,8.6
horiatiki,8.0
quintessential,9.174999999999999
twee,7.7
marry,9.3
krispy,9.1
glorified,8.5
chloe,9.1
abt,8.8
baguette,7.855555555555556
shanghainese,8.9
invisible,6.5
alley,9.25
really,8.55128805620607
clothes,8.85
ahi,8.244444444444445
matcha,8.999999999999996
ppl,8.807692307692308
extent,9.1
cauliflower,9.023529411764704
melhore,9.066666666666668
bucatini,8.649999999999999
bimbop,9.0
select,8.7
keen,7.5
sugarless,8.6
charred,8.7
necakajte,9.3
chiga,8.6
amy,8.366666666666667
rhyme,9.0
obv,9.3
website,7.5
grow,8.7875
animal,8.850000000000001
padthai,9.1
rare,8.329411764705881
alway,8.7
security,7.614285714285714
scald,7.8
perennial,9.4
bourbon,8.750000000000002
galera,9.2
tea,9.093285162576366
trythesorbet,9.1
ultimate,8.816666666666665
calibrate,9.3
heaping,8.0
ambitious,7.3
hungover,7.2
koki,9.4
ones,8.0
contraption,9.1
bar,8.567901234567893
eataly,8.1
haley,9.4
ceramic,9.2
unbeatable,8.72
automatically,9.2
carb,9.0
jackie,9.0
moody,9.0
inner,8.85
stroganoff,9.099999999999998
laffa,9.1
asap,9.4
inspiraton,7.8
safety,8.55
setting,8.585714285714285
policy,8.523076923076923
braid,6.8
kakara,9.4
loveliness,9.1
kalb,8.6
recognize,7.566666666666666
beauuuutiful,9.2
amazingness,9.0
oversauced,8.1
gingerade,9.149999999999999
arrachera,8.2
fajitas,6.6
incident,8.05
letter,8.9
neighborhood,8.55892857142857
morsel,8.9
rush,9.06470588235294
endless,9.4
lanky,7.2
homesick,8.8
whisper,9.1
macchiatos,8.0
complexity,9.1
hit,8.598039215686278
trust,8.719354838709675
landmark,8.75
volume,8.774999999999999
gauche,9.2
madrid,7.1
wanton,7.6
cucumber,8.962264150943401
receitas,7.8
sake,9.250000000000027
formaggi,9.1
danisious,9.0
doc,8.7
snacking,7.7
robicelli,8.6
doughy,9.2
deliciousness,8.9375
holmes,8.266666666666666
thinly,9.1
pointtttttt,8.9
classic,8.864485981308418
bobby,9.0
filo,8.6
ending,8.7
paste,9.2125
pace,6.8
birthday,9.020512820512833
disco,7.6
settle,8.066666666666668
creatively,8.966666666666667
paninis,9.05
curt,8.9
yakitori,8.616326530612247
mmmmmm,8.3
techno,9.4
thoughtful,8.4
gtfo,9.4
suck,8.023333333333333
unchik,7.3
eyed,9.0
dama,9.4
occasionally,7.550000000000001
swoooon,9.0
addiction,8.266666666666667
jail,9.0
sightglass,9.2
sam,8.700000000000001
figure,8.774999999999999
swiss,8.272727272727273
dummy,8.3
turnoff,7.5
entre,9.4
geletto,9.1
emptor,6.5
organize,8.2
tsukus,9.4
screw,8.416666666666668
yelp,8.85
remake,6.8
varnishkes,9.1
fuller,9.1
petal,8.546666666666669
sarah,7.733333333333333
auf,9.0
skhug,9.1
amerena,9.1
profit,7.35
sibling,8.5
borsct,9.1
personal,8.559259259259257
fight,8.6
toss,9.2
vintage,8.850000000000001
expire,7.7
tobiko,8.4
malgosia,9.1
syrup,8.360869565217389
jakiej,8.8
ground,9.02727272727273
mic,8.3
metrofocus,9.25
they,9.06444522595377
dispenser,8.666666666666666
payard,9.2
stingiest,5.8
foccacia,9.1
dukes,9.4
terrine,9.25
muy,8.541666666666666
hooray,8.45
instagram,8.95
speak,8.55
retouching,8.7
marshmallow,9.048717948717954
asparagus,9.000000000000002
simplesmente,9.1
noho,8.733333333333333
magnolia,9.1
greek,7.9479999999999995
modern,9.125627615062946
themselves,8.65
skimpy,7.533333333333332
bubble,8.24242424242424
cult,9.233333333333334
unbiased,9.4
teacher,6.2
christ,9.4
mejore,9.1
enchillada,6.6
scenario,7.949999999999999
crocante,9.1
milkshakes,9.05
frapaccino,7.8
sell,8.216129032258062
wizard,7.6
panfry,8.0
fork,9.1
tilt,9.4
washer,8.7
flexible,9.4
loving,9.1
chazuke,9.0
attitude,8.571428571428573
funnyman,9.1
forbid,8.75
taxi,9.1
someone,8.394444444444444
toonot,8.8
cupcakes,8.3
afterward,9.0
landes,7.1
typique,8.6
nuthin,7.5
else,8.730769230769232
shot,8.46901408450704
rest,8.213043478260868
ristretto,7.699999999999999
americanized,8.433333333333334
nya,9.4
matzo,8.739999999999998
montepulciano,8.6
win,8.689655172413792
energy,8.8125
doughnut,8.578571428571427
summertime,9.133333333333335
while,8.735106382978724
anime,8.8
stout,8.9
faaaantastic,8.7
harika,9.1
reather,9.1
lizard,7.2
whoah,9.3
assim,9.1
rickety,6.6
terence,9.1
liberally,8.55
nerdnyc,8.3
fuji,9.2
discuss,9.1
tare,9.1
mess,8.315384615384616
denenmelus,8.1
porkchop,7.55
dratch,9.149999999999999
tearamisu,9.1
event,8.116666666666667
hashbrown,9.1
scent,7.55
freakin,9.2
familiar,9.1
worth,8.920462046204596
yowano,9.4
worry,9.25
himizen,9.4
pellet,8.7
stay,8.617391304347825
alryt,8.9
olive,9.008602150537648
panne,9.1
mcdougal,9.0
premise,8.95
fot,7.3
block,8.635999999999997
vegetable,8.79487179487179
burus,9.4
slammin,8.566666666666666
quotidien,7.8
ukrainian,9.100000000000005
nog,9.2
good,8.555891619407777
chanpagne,8.1
seth,8.85
hut,6.5
frites,8.774999999999999
tahitian,9.1
hair,8.41
anana,9.1
veggie,8.48426966292135
specifically,8.7
establishment,8.825
aolus,7.5
because,8.796629213483152
yum,8.577118644067802
chaser,8.1
ipad,8.966666666666667
jay,8.35
lousy,8.533333333333333
kielbasa,9.099999999999996
board,8.2
variant,9.0
dangerous,8.833333333333334
pierce,8.9
tradition,8.0
elsewhere,8.215384615384615
mese,9.1
rogue,6.5
horchata,8.5
funday,8.5
com,8.75
toure,9.4
oft,9.1
sweetest,8.066666666666666
moin,9.4
rugby,6.8
sparkler,9.2
sorrow,9.4
bidaha,9.1
genmaicha,8.3
nicest,7.925
cronut,9.2
este,9.1
pretend,8.05
ricecake,9.4
stunning,9.4
tiny,9.120754222862555
reusable,7.5
yummer,7.449999999999999
trifle,9.2
overwhelmingly,9.2
parlor,9.166666666666666
yikes,9.4
bank,9.05
vegetali,8.6
rad,7.85
forget,8.880232558139545
chocolatier,9.0
tatertot,7.5
deeeelish,9.2
those,8.71276595744681
truely,9.1
color,8.16
fan,8.692592592592591
impressiveness,8.9
motel,7.4
overprice,8.39655172413793
discrete,9.05
coyote,8.2
legitimately,8.9
sensacional,9.0
japan,9.121734847987746
swing,9.1
fin,8.8
jason,9.1
than,8.638518518518504
endearing,8.3
bigger,8.583333333333334
money,8.617241379310343
programmer,8.9
covered,8.85
lackluster,9.1
gelinir,9.1
leuwins,9.2
boss,8.100000000000001
mercer,7.9333333333333345
distante,9.4
soak,8.3375
munchy,8.666666666666666
payment,8.360000000000001
farthing,7.0
tester,7.2
nutsack,8.2
vinaigrette,8.56
caramello,9.1
exciting,9.200000000000001
acho,9.1
respects,9.1
idea,8.578571428571427
brian,9.0
alternate,9.066666666666668
diabetes,9.1
wack,7.2
